"Game Code","Drive Number","Team Code","Start Period","Start Clock","Start Spot","Start Reason","End Period","End Clock","End Spot","End Reason","Plays","Yards","Time Of Possession","Red Zone Attempt"
0667064620130829,1,646,1,900,75,"KICKOFF",1,715,64,"PUNT",6,11,185,0
0667064620130829,2,667,1,715,77,"PUNT",1,352,16,"FIELD GOAL",12,61,363,1
0667064620130829,3,646,1,352,52,"KICKOFF",1,141,24,"MISSED FIELD GOAL",9,28,211,1
0667064620130829,4,667,1,141,76,"MISSED FIELD GOAL",1,76,0,"TOUCHDOWN",4,76,65,1
0667064620130829,5,646,1,76,75,"KICKOFF",2,893,55,"PUNT",5,20,83,0
0667064620130829,6,667,2,893,89,"PUNT",2,758,87,"PUNT",3,2,135,0
0667064620130829,7,646,2,758,43,"PUNT",2,653,19,"MISSED FIELD GOAL",6,24,105,1
0667064620130829,8,667,2,653,56,"MISSED FIELD GOAL",2,430,71,"PUNT",6,-15,223,0
0667064620130829,9,646,2,430,72,"PUNT",2,277,0,"TOUCHDOWN",6,72,153,0
0667064620130829,10,667,2,277,75,"KICKOFF",2,109,53,"PUNT",5,22,168,0
0667064620130829,11,646,2,109,95,"PUNT",2,0,95,"END OF HALF",3,0,109,0
0667064620130829,12,667,3,900,77,"KICKOFF",3,675,20,"FIELD GOAL",10,57,225,1
0667064620130829,13,646,3,675,73,"KICKOFF",3,458,0,"TOUCHDOWN",7,73,217,1
0667064620130829,14,667,3,458,89,"KICKOFF",3,323,83,"PUNT",3,6,135,0
0667064620130829,15,646,3,323,60,"PUNT",3,226,58,"PUNT",3,2,97,0
0667064620130829,16,667,3,226,73,"PUNT",3,83,76,"PUNT",3,-3,143,0
0667064620130829,17,646,3,83,64,"PUNT",4,887,0,"TOUCHDOWN",7,64,96,1
0667064620130829,18,667,4,887,81,"KICKOFF",4,802,77,"PUNT",3,4,85,0
0667064620130829,19,646,4,802,68,"PUNT",4,629,50,"PUNT",6,18,173,0
0667064620130829,20,667,4,629,83,"PUNT",4,564,74,"PUNT",3,9,65,0
0667064620130829,21,646,4,564,78,"PUNT",4,508,77,"INTERCEPTION",3,1,56,0
0667064620130829,22,667,4,508,43,"INTERCEPTION",4,373,0,"TOUCHDOWN",5,43,135,1
0667064620130829,23,646,4,373,75,"KICKOFF",4,283,74,"PUNT",3,1,90,0
0667064620130829,24,667,4,283,65,"PUNT",4,0,11,"FIELD GOAL",11,54,283,1
0457064820130829,1,648,1,900,82,"KICKOFF",1,821,0,"TOUCHDOWN",3,82,79,0
0457064820130829,2,457,1,821,65,"KICKOFF",1,669,45,"PUNT",6,20,152,0
0457064820130829,3,648,1,669,80,"PUNT",1,293,22,"FIELD GOAL",13,58,376,0
0457064820130829,4,457,1,293,75,"KICKOFF",1,241,68,"PUNT",3,7,52,0
0457064820130829,5,648,1,241,63,"PUNT",1,44,0,"TOUCHDOWN",7,63,197,0
0457064820130829,6,457,1,44,70,"KICKOFF",2,575,0,"TOUCHDOWN",16,70,369,1
0457064820130829,7,648,2,575,79,"KICKOFF",2,463,90,"PUNT",3,-11,112,0
0457064820130829,8,648,2,463,49,"FUMBLE",2,400,39,"PUNT",4,10,63,0
0457064820130829,9,457,2,400,93,"PUNT",2,307,91,"PUNT",3,2,93,0
0457064820130829,10,648,2,307,52,"PUNT",2,92,9,"FIELD GOAL",7,43,215,1
0457064820130829,11,457,2,92,75,"KICKOFF",2,0,58,"END OF HALF",6,17,92,0
0457064820130829,12,457,3,900,69,"KICKOFF",3,471,2,"FIELD GOAL",17,67,429,1
0457064820130829,13,648,3,471,75,"KICKOFF",3,458,0,"TOUCHDOWN",1,75,13,0
0457064820130829,14,457,3,458,82,"KICKOFF",3,288,42,"PUNT",6,40,170,0
0457064820130829,15,648,3,288,88,"PUNT",4,850,49,"PUNT",11,39,338,0
0457064820130829,16,457,4,850,78,"PUNT",4,616,52,"PUNT",7,26,234,0
0457064820130829,17,648,4,616,94,"PUNT",4,397,77,"PUNT",5,17,219,0
0457064820130829,18,457,4,397,43,"PUNT",4,315,80,"PUNT",3,-37,82,0
0457064820130829,19,648,4,315,54,"PUNT",4,212,45,"DOWNS",4,9,103,0
0457064820130829,20,457,4,212,55,"DOWNS",4,58,1,"DOWNS",14,54,154,1
0457064820130829,21,648,4,58,99,"DOWNS",4,0,93,"PUNT",3,6,58,0
0314071820130829,1,314,1,900,75,"KICKOFF",1,773,64,"INTERCEPTION",6,11,127,0
0314071820130829,2,718,1,773,17,"INTERCEPTION",1,612,4,"FIELD GOAL",7,13,161,1
0314071820130829,3,314,1,612,75,"KICKOFF",1,412,54,"PUNT",6,21,200,0
0314071820130829,4,718,1,412,70,"PUNT",1,326,0,"TOUCHDOWN",5,70,86,1
0314071820130829,5,314,1,326,65,"KICKOFF",1,285,65,"INTERCEPTION",2,0,41,0
0314071820130829,6,718,1,285,44,"INTERCEPTION",1,135,16,"FIELD GOAL",5,28,150,1
0314071820130829,7,314,1,131,88,"KICKOFF",2,682,4,"FUMBLE",13,84,349,1
0314071820130829,8,718,2,682,96,"FUMBLE",2,578,92,"PUNT",3,4,104,0
0314071820130829,9,314,2,578,76,"PUNT",2,494,68,"PUNT",3,8,84,0
0314071820130829,10,718,2,494,76,"PUNT",2,341,0,"TOUCHDOWN",9,76,153,1
0314071820130829,11,314,2,341,75,"KICKOFF",2,75,1,"FUMBLE",10,74,266,1
0314071820130829,12,718,2,75,99,"FUMBLE",2,0,98,"END OF HALF",2,1,75,0
0314071820130829,13,718,3,900,60,"KICKOFF",3,773,53,"PUNT",3,7,127,0
0314071820130829,14,314,3,773,86,"PUNT",3,491,53,"PUNT",10,33,282,0
0314071820130829,15,718,3,491,80,"PUNT",3,453,74,"PUNT",3,6,38,0
0314071820130829,16,314,3,453,61,"PUNT",3,393,62,"INTERCEPTION",3,-1,60,0
0314071820130829,17,718,3,393,47,"INTERCEPTION",3,210,0,"TOUCHDOWN",8,47,183,1
0314071820130829,18,314,3,210,65,"KICKOFF",3,123,62,"PUNT",3,3,87,0
0314071820130829,19,718,3,123,75,"PUNT",4,808,54,"PUNT",6,21,215,0
0314071820130829,20,314,4,808,85,"PUNT",4,702,88,"PUNT",3,-3,106,0
0314071820130829,21,718,4,702,48,"PUNT",4,578,0,"TOUCHDOWN",7,48,124,1
0314071820130829,22,314,4,571,95,"KICKOFF",4,274,0,"TOUCHDOWN",13,95,297,1
0314071820130829,23,718,4,268,73,"KICKOFF",4,175,68,"PUNT",3,5,93,0
0314071820130829,24,314,4,175,68,"PUNT",4,44,45,"INTERCEPTION",5,23,131,0
0314071820130829,25,718,4,44,76,"INTERCEPTION",4,0,71,"END OF HALF",1,5,44,0
0731073220130829,1,732,1,900,82,"KICKOFF",1,707,0,"TOUCHDOWN",7,82,193,1
0731073220130829,2,731,1,707,75,"KICKOFF",1,457,9,"FIELD GOAL",12,66,250,1
0731073220130829,3,732,1,453,92,"KICKOFF",1,380,84,"PUNT",3,8,73,0
0731073220130829,4,731,1,380,57,"PUNT",1,231,39,"PUNT",5,18,149,0
0731073220130829,5,732,1,231,80,"PUNT",1,97,0,"TOUCHDOWN",8,80,134,0
0731073220130829,6,731,1,97,75,"KICKOFF",2,851,0,"TOUCHDOWN",9,75,146,1
0731073220130829,7,732,2,851,75,"KICKOFF",2,684,56,"PUNT",7,19,167,0
0731073220130829,8,731,2,684,80,"PUNT",2,591,77,"PUNT",3,3,93,0
0731073220130829,9,732,2,591,64,"PUNT",2,509,55,"PUNT",3,9,82,0
0731073220130829,10,731,2,509,84,"PUNT",2,271,30,"FUMBLE",9,54,238,0
0731073220130829,11,732,2,271,68,"FUMBLE",2,210,60,"PUNT",3,8,61,0
0731073220130829,12,731,2,210,85,"PUNT",2,20,0,"TOUCHDOWN",11,85,190,1
0731073220130829,13,732,2,20,75,"KICKOFF",2,0,49,"END OF HALF",4,26,20,0
0731073220130829,14,731,3,900,75,"KICKOFF",3,712,0,"TOUCHDOWN",10,75,188,1
0731073220130829,15,732,3,703,66,"KICKOFF",3,528,49,"PUNT",8,17,175,0
0731073220130829,16,731,3,528,86,"PUNT",3,428,86,"PUNT",3,0,100,0
0731073220130829,17,732,3,428,52,"PUNT",3,402,24,"FUMBLE",2,28,26,0
0731073220130829,18,731,3,402,76,"FUMBLE",3,283,67,"PUNT",3,9,119,0
0731073220130829,19,732,3,283,74,"PUNT",3,144,28,"FIELD GOAL",7,46,139,0
0731073220130829,20,732,3,143,52,"KICKOFF",3,54,0,"TOUCHDOWN",5,52,89,1
0731073220130829,21,731,3,54,75,"KICKOFF",4,639,7,"FIELD GOAL",12,68,315,1
0731073220130829,22,732,4,639,75,"KICKOFF",4,398,1,"FIELD GOAL",10,74,241,1
0731073220130829,23,731,4,398,75,"KICKOFF",4,281,72,"PUNT",3,3,117,0
0731073220130829,24,732,4,281,71,"PUNT",4,19,21,"FIELD GOAL",10,50,262,0
0731073220130829,25,731,4,11,72,"KICKOFF",4,0,56,"END OF HALF",2,16,11,0
0433073620130829,1,736,1,900,89,"KICKOFF",1,724,74,"INTERCEPTION",6,15,176,0
0433073620130829,2,433,1,724,31,"INTERCEPTION",1,622,13,"FIELD GOAL",6,18,102,1
0433073620130829,3,736,1,622,75,"KICKOFF",1,561,74,"PUNT",3,1,61,0
0433073620130829,4,433,1,561,42,"PUNT",1,364,0,"TOUCHDOWN",9,42,197,1
0433073620130829,5,736,1,364,75,"KICKOFF",1,268,67,"PUNT",3,8,96,0
0433073620130829,6,433,1,268,74,"PUNT",1,180,80,"PUNT",3,-6,88,0
0433073620130829,7,736,1,180,71,"PUNT",2,707,0,"TOUCHDOWN",12,71,373,1
0433073620130829,8,433,2,707,75,"KICKOFF",2,629,79,"PUNT",3,-4,78,0
0433073620130829,9,736,2,629,55,"PUNT",2,618,0,"TOUCHDOWN",1,55,11,0
0433073620130829,10,433,2,614,86,"KICKOFF",2,406,39,"PUNT",9,47,208,0
0433073620130829,11,736,2,406,80,"PUNT",2,207,0,"TOUCHDOWN",7,80,199,1
0433073620130829,12,433,2,207,75,"KICKOFF",2,0,38,"MISSED FIELD GOAL",9,37,207,0
0433073620130829,13,433,3,900,75,"KICKOFF",3,767,27,"MISSED FIELD GOAL",7,48,133,0
0433073620130829,14,736,3,767,72,"MISSED FIELD GOAL",3,741,72,"PUNT",3,0,26,0
0433073620130829,15,433,3,741,63,"PUNT",3,625,0,"TOUCHDOWN",7,63,116,1
0433073620130829,16,736,3,625,75,"KICKOFF",3,291,0,"TOUCHDOWN",12,75,334,1
0433073620130829,17,433,3,291,75,"KICKOFF",3,27,0,"TOUCHDOWN",16,75,264,1
0433073620130829,18,736,3,20,88,"KICKOFF",4,719,66,"PUNT",6,22,201,0
0433073620130829,19,433,4,719,86,"PUNT",4,545,0,"TOUCHDOWN",11,86,174,1
0433073620130829,20,736,4,545,75,"KICKOFF",4,398,73,"PUNT",6,2,147,0
0433073620130829,21,433,4,398,72,"PUNT",4,264,53,"PUNT",5,19,134,0
0433073620130829,22,736,4,264,80,"PUNT",4,90,0,"TOUCHDOWN",7,80,174,0
0433073620130829,23,433,4,90,75,"KICKOFF",4,67,0,"TOUCHDOWN",2,75,23,0
0433073620130829,24,736,4,59,51,"KICKOFF",4,26,45,"INTERCEPTION",3,6,33,0
0433073620130829,25,433,4,26,71,"INTERCEPTION",4,0,72,"END OF HALF",1,-1,26,0
1320074920130829,1,749,1,900,81,"KICKOFF",1,788,73,"PUNT",3,8,112,0
1320074920130829,2,1320,1,788,70,"PUNT",1,678,0,"TOUCHDOWN",4,70,110,1
1320074920130829,3,749,1,672,69,"KICKOFF",1,545,33,"MISSED FIELD GOAL",5,36,127,0
1320074920130829,4,1320,1,545,67,"MISSED FIELD GOAL",1,452,61,"PUNT",3,6,93,0
1320074920130829,5,749,1,452,49,"PUNT",1,136,14,"FIELD GOAL",11,35,316,1
1320074920130829,6,1320,1,136,75,"KICKOFF",1,48,70,"INTERCEPTION",3,5,88,0
1320074920130829,7,749,1,48,34,"INTERCEPTION",2,822,0,"TOUCHDOWN",5,34,126,1
1320074920130829,8,1320,2,818,79,"KICKOFF",2,728,71,"FUMBLE",3,8,90,0
1320074920130829,9,749,2,728,27,"FUMBLE",2,492,14,"MISSED FIELD GOAL",8,13,236,1
1320074920130829,10,1320,2,492,80,"MISSED FIELD GOAL",2,354,73,"PUNT",3,7,138,0
1320074920130829,11,749,2,354,64,"PUNT",2,198,0,"TOUCHDOWN",5,64,156,1
1320074920130829,12,1320,2,191,65,"KICKOFF",2,147,61,"INTERCEPTION",2,4,44,0
1320074920130829,13,749,2,147,85,"INTERCEPTION",2,9,17,"FUMBLE",11,68,138,1
1320074920130829,14,1320,2,9,83,"FUMBLE",2,0,85,"END OF HALF",1,-2,9,0
1320074920130829,15,1320,3,895,85,"KICKOFF",3,809,85,"PUNT",3,0,86,0
1320074920130829,16,749,3,809,45,"PUNT",3,748,40,"PUNT",3,5,61,0
1320074920130829,17,1320,3,748,87,"PUNT",3,693,80,"INTERCEPTION",2,7,55,0
1320074920130829,18,1320,3,688,77,"KICKOFF",3,612,75,"PUNT",3,2,76,0
1320074920130829,19,749,3,612,71,"PUNT",3,442,57,"PUNT",6,14,170,0
1320074920130829,20,1320,3,442,75,"PUNT",3,352,69,"PUNT",3,6,90,0
1320074920130829,21,749,3,352,78,"PUNT",3,30,40,"PUNT",11,38,322,0
1320074920130829,22,1320,3,30,80,"PUNT",4,774,79,"FUMBLE",5,1,156,0
1320074920130829,23,749,4,774,21,"FUMBLE",4,766,0,"TOUCHDOWN",1,21,8,0
1320074920130829,24,1320,4,759,71,"KICKOFF",4,719,58,"FUMBLE",2,13,40,0
1320074920130829,25,749,4,719,42,"FUMBLE",4,623,0,"FUMBLE",5,42,96,1
1320074920130829,26,1320,4,623,80,"FUMBLE",4,519,77,"PUNT",3,3,104,0
1320074920130829,27,749,4,519,71,"PUNT",4,361,60,"PUNT",5,11,158,0
1320074920130829,28,1320,4,361,80,"PUNT",4,269,74,"PUNT",3,6,92,0
1320074920130829,29,749,4,269,58,"PUNT",4,0,31,"END OF HALF",7,27,269,0
0501002920130830,1,29,1,900,75,"KICKOFF",1,671,0,"TOUCHDOWN",10,75,229,1
0501002920130830,2,501,1,666,82,"KICKOFF",1,282,25,"MISSED FIELD GOAL",11,57,384,0
0501002920130830,3,29,1,282,75,"MISSED FIELD GOAL",1,134,43,"DOWNS",8,32,148,0
0501002920130830,4,501,1,134,57,"DOWNS",1,17,53,"PUNT",3,4,117,0
0501002920130830,5,29,1,17,87,"PUNT",2,797,68,"PUNT",4,19,120,0
0501002920130830,6,501,2,797,50,"PUNT",2,695,48,"PUNT",3,2,102,0
0501002920130830,7,29,2,695,82,"PUNT",2,585,58,"PUNT",4,24,110,0
0501002920130830,8,501,2,585,86,"PUNT",2,346,58,"PUNT",6,28,239,0
0501002920130830,9,29,2,346,91,"PUNT",2,332,0,"TOUCHDOWN",1,91,14,0
0501002920130830,10,501,2,332,75,"KICKOFF",2,87,44,"PUNT",8,31,245,0
0501002920130830,11,29,2,87,98,"PUNT",2,0,90,"END OF HALF",2,8,87,0
0501002920130830,12,501,3,895,82,"KICKOFF",3,887,82,"INTERCEPTION",1,0,8,0
0501002920130830,13,501,3,887,75,"KICKOFF",3,786,68,"PUNT",3,7,101,0
0501002920130830,14,29,3,786,69,"PUNT",3,689,60,"PUNT",3,9,97,0
0501002920130830,15,501,3,689,95,"PUNT",3,564,95,"PUNT",3,0,125,0
0501002920130830,16,29,3,564,48,"PUNT",3,514,0,"TOUCHDOWN",4,48,50,0
0501002920130830,17,501,3,514,75,"KICKOFF",3,487,75,"INTERCEPTION",3,0,27,0
0501002920130830,18,29,3,487,25,"INTERCEPTION",3,357,11,"MISSED FIELD GOAL",6,14,130,1
0501002920130830,19,501,3,357,80,"MISSED FIELD GOAL",3,10,37,"INTERCEPTION",10,43,347,0
0501002920130830,20,29,3,10,70,"INTERCEPTION",4,798,71,"PUNT",3,-1,112,0
0501002920130830,21,501,4,798,44,"PUNT",4,343,28,"MISSED FIELD GOAL",14,16,455,1
0501002920130830,22,29,4,343,72,"MISSED FIELD GOAL",4,280,0,"TOUCHDOWN",3,72,63,0
0501002920130830,23,501,4,280,75,"KICKOFF",4,24,23,"DOWNS",13,52,256,0
0501002920130830,24,29,4,24,77,"DOWNS",4,0,75,"END OF HALF",1,2,24,0
0625025420130830,1,254,1,878,78,"KICKOFF",1,810,77,"PUNT",3,1,68,0
0625025420130830,2,625,1,810,77,"PUNT",1,619,61,"PUNT",6,16,191,0
0625025420130830,3,254,1,619,73,"PUNT",1,437,0,"TOUCHDOWN",7,73,182,1
0625025420130830,4,625,1,431,77,"KICKOFF",1,273,41,"PUNT",7,36,158,0
0625025420130830,5,254,1,273,80,"PUNT",1,147,71,"PUNT",3,9,126,0
0625025420130830,6,625,1,147,49,"PUNT",1,90,46,"PUNT",3,3,57,0
0625025420130830,7,254,1,90,87,"PUNT",2,768,0,"TOUCHDOWN",10,87,222,1
0625025420130830,8,625,2,755,73,"KICKOFF",2,541,21,"MISSED FIELD GOAL",9,52,214,0
0625025420130830,9,254,2,541,78,"MISSED FIELD GOAL",2,442,72,"PUNT",3,6,99,0
0625025420130830,10,625,2,442,39,"PUNT",2,203,4,"DOWNS",9,35,239,1
0625025420130830,11,254,2,203,96,"DOWNS",2,97,55,"PUNT",4,41,106,0
0625025420130830,12,625,2,97,84,"PUNT",2,43,75,"PUNT",3,9,54,0
0625025420130830,13,254,2,43,71,"PUNT",2,0,56,"END OF HALF",5,15,43,0
0625025420130830,14,254,3,900,75,"KICKOFF",3,666,37,"PUNT",8,38,234,0
0625025420130830,15,625,3,666,80,"PUNT",3,553,73,"PUNT",3,7,113,0
0625025420130830,16,254,3,553,72,"PUNT",3,381,52,"PUNT",6,20,172,0
0625025420130830,17,625,3,381,44,"PUNT",3,312,44,"PUNT",3,0,69,0
0625025420130830,18,254,3,312,88,"PUNT",3,284,88,"INTERCEPTION",3,0,28,0
0625025420130830,19,254,3,278,74,"KICKOFF",3,149,72,"PUNT",3,2,129,0
0625025420130830,20,625,3,149,62,"PUNT",4,845,0,"TOUCHDOWN",10,62,204,1
0625025420130830,21,254,4,840,84,"KICKOFF",4,744,77,"PUNT",3,7,96,0
0625025420130830,22,625,4,744,50,"PUNT",4,681,0,"TOUCHDOWN",4,50,63,0
0625025420130830,23,254,4,675,87,"KICKOFF",4,516,63,"PUNT",5,24,159,0
0625025420130830,24,625,4,516,89,"PUNT",4,353,67,"INTERCEPTION",6,22,163,0
0625025420130830,25,254,4,353,59,"INTERCEPTION",4,306,50,"INTERCEPTION",4,9,47,0
0625025420130830,26,625,4,306,40,"INTERCEPTION",4,276,31,"FIELD GOAL",4,9,30,0
0625025420130830,27,254,4,270,81,"KICKOFF",4,165,0,"TOUCHDOWN",7,81,105,0
0625025420130830,28,625,4,165,44,"KICKOFF",4,14,47,"PUNT",3,-3,151,0
0625025420130830,29,254,4,14,75,"PUNT",4,0,35,"END OF HALF",2,40,14,0
0665028820130830,1,665,1,900,93,"KICKOFF",1,806,94,"PUNT",3,-1,94,0
0665028820130830,2,288,1,806,59,"PUNT",1,730,0,"TOUCHDOWN",6,59,76,1
0665028820130830,3,665,1,730,93,"KICKOFF",1,509,76,"PUNT",6,17,221,0
0665028820130830,4,288,1,509,57,"PUNT",1,200,13,"FIELD GOAL",12,44,309,1
0665028820130830,5,665,1,200,65,"KICKOFF",1,134,10,"FUMBLE",3,55,66,1
0665028820130830,6,288,1,134,90,"FUMBLE",2,843,21,"FIELD GOAL",13,69,191,1
0665028820130830,7,665,2,843,75,"KICKOFF",2,506,0,"TOUCHDOWN",12,75,337,1
0665028820130830,8,288,2,506,71,"KICKOFF",2,371,0,"TOUCHDOWN",8,71,135,1
0665028820130830,9,665,2,371,75,"KICKOFF",2,315,73,"PUNT",3,2,56,0
0665028820130830,10,288,2,315,52,"PUNT",2,209,48,"PUNT",4,4,106,0
0665028820130830,11,288,2,209,12,"FUMBLE",2,154,0,"TOUCHDOWN",3,12,55,1
0665028820130830,12,665,2,154,76,"KICKOFF",2,63,48,"FUMBLE",4,28,91,0
0665028820130830,13,288,2,63,52,"FUMBLE",2,0,30,"END OF HALF",5,22,63,0
0665028820130830,14,288,3,900,69,"KICKOFF",3,861,0,"TOUCHDOWN",3,69,39,0
0665028820130830,15,665,3,861,75,"KICKOFF",3,767,0,"TOUCHDOWN",4,75,94,0
0665028820130830,16,288,3,767,74,"KICKOFF",3,689,71,"PUNT",3,3,78,0
0665028820130830,17,665,3,689,83,"PUNT",3,626,66,"INTERCEPTION",3,17,63,0
0665028820130830,18,288,3,626,23,"INTERCEPTION",3,577,0,"TOUCHDOWN",3,23,49,1
0665028820130830,19,665,3,577,83,"KICKOFF",3,332,56,"PUNT",8,27,245,0
0665028820130830,20,288,3,332,74,"PUNT",3,162,59,"PUNT",5,15,170,0
0665028820130830,21,665,3,162,93,"PUNT",3,83,86,"PUNT",3,7,79,0
0665028820130830,22,288,3,83,53,"PUNT",4,861,0,"TOUCHDOWN",7,53,122,1
0665028820130830,23,665,4,861,65,"KICKOFF",4,738,43,"DOWNS",6,22,123,0
0665028820130830,24,288,4,738,58,"DOWNS",4,638,55,"PUNT",5,3,100,0
0665028820130830,25,665,4,638,80,"PUNT",4,558,73,"PUNT",3,7,80,0
0665028820130830,26,288,4,558,43,"PUNT",4,442,0,"TOUCHDOWN",6,43,116,1
0665028820130830,27,665,4,442,75,"KICKOFF",4,336,59,"PUNT",4,16,106,0
0665028820130830,28,288,4,336,62,"PUNT",4,165,0,"TOUCHDOWN",9,62,171,1
0665028820130830,29,665,4,165,62,"KICKOFF",4,0,42,"END OF HALF",4,20,165,0
0493032720130830,1,493,1,900,75,"KICKOFF",1,764,56,"PUNT",4,19,136,0
0493032720130830,2,327,1,764,92,"PUNT",1,603,76,"PUNT",5,16,161,0
0493032720130830,3,493,1,603,73,"PUNT",1,410,54,"PUNT",6,19,193,0
0493032720130830,4,327,1,410,88,"PUNT",1,219,71,"PUNT",5,17,191,0
0493032720130830,5,493,1,219,23,"PUNT",1,56,0,"TOUCHDOWN",5,23,163,1
0493032720130830,6,327,1,56,68,"KICKOFF",2,810,24,"DOWNS",7,44,146,0
0493032720130830,7,493,2,810,75,"DOWNS",2,700,67,"PUNT",3,8,110,0
0493032720130830,8,327,2,700,78,"PUNT",2,613,0,"TOUCHDOWN",4,78,87,0
0493032720130830,9,493,2,613,69,"KICKOFF",2,314,37,"PUNT",9,32,299,0
0493032720130830,10,327,2,314,97,"PUNT",2,234,95,"INTERCEPTION",4,2,80,0
0493032720130830,11,493,2,234,29,"INTERCEPTION",2,118,17,"MISSED FIELD GOAL",7,12,116,1
0493032720130830,12,327,2,118,80,"MISSED FIELD GOAL",2,34,75,"PUNT",3,5,84,0
0493032720130830,13,493,2,34,67,"PUNT",2,0,32,"END OF HALF",3,35,34,0
0493032720130830,14,327,3,900,70,"KICKOFF",3,839,0,"TOUCHDOWN",3,70,61,0
0493032720130830,15,493,3,839,69,"KICKOFF",3,784,69,"INTERCEPTION",2,0,55,0
0493032720130830,16,327,3,784,36,"INTERCEPTION",3,598,0,"TOUCHDOWN",6,36,186,1
0493032720130830,17,493,3,598,75,"KICKOFF",3,223,0,"TOUCHDOWN",12,75,375,1
0493032720130830,18,327,3,223,67,"KICKOFF",3,165,47,"PUNT",4,20,58,0
0493032720130830,19,493,3,165,98,"PUNT",3,12,24,"FIELD GOAL",5,74,153,0
0493032720130830,20,327,3,12,63,"KICKOFF",4,538,40,"PUNT",10,23,374,0
0493032720130830,21,493,4,538,80,"PUNT",4,28,0,"TOUCHDOWN",18,80,510,1
0493032720130830,22,327,4,28,75,"KICKOFF",4,19,75,"INTERCEPTION",1,0,9,0
0493032720130830,23,493,4,19,43,"INTERCEPTION",4,0,45,"END OF HALF",1,-2,19,0
0229041520130830,1,229,1,900,75,"KICKOFF",1,815,69,"PUNT",3,6,85,0
0229041520130830,2,415,1,815,84,"PUNT",1,674,24,"DOWNS",7,60,141,0
0229041520130830,3,229,1,674,77,"DOWNS",1,575,63,"PUNT",5,14,99,0
0229041520130830,4,415,1,575,81,"PUNT",1,406,18,"FIELD GOAL",7,63,169,1
0229041520130830,5,229,1,406,75,"KICKOFF",1,226,58,"PUNT",6,17,180,0
0229041520130830,6,415,1,226,78,"PUNT",1,100,53,"PUNT",6,25,126,0
0229041520130830,7,229,1,100,80,"PUNT",2,841,50,"PUNT",6,30,159,0
0229041520130830,8,415,2,841,93,"PUNT",2,783,0,"TOUCHDOWN",4,93,58,0
0229041520130830,9,229,2,783,75,"KICKOFF",2,510,8,"FIELD GOAL",12,67,273,1
0229041520130830,10,415,2,510,75,"KICKOFF",2,362,28,"FIELD GOAL",8,47,148,0
0229041520130830,11,229,2,362,83,"KICKOFF",2,252,79,"PUNT",3,4,110,0
0229041520130830,12,415,2,252,38,"PUNT",2,120,0,"TOUCHDOWN",6,38,132,1
0229041520130830,13,229,2,120,81,"KICKOFF",2,46,74,"PUNT",3,7,74,0
0229041520130830,14,415,2,46,77,"PUNT",2,0,89,"END OF HALF",2,-12,46,0
0229041520130830,15,415,3,900,89,"KICKOFF",3,835,82,"INTERCEPTION",3,7,65,0
0229041520130830,16,229,3,835,20,"INTERCEPTION",3,630,3,"FIELD GOAL",7,17,205,1
0229041520130830,17,415,3,630,75,"KICKOFF",3,478,40,"PUNT",7,35,152,0
0229041520130830,18,229,3,478,80,"PUNT",3,370,75,"PUNT",3,5,108,0
0229041520130830,19,415,3,370,78,"PUNT",3,283,0,"TOUCHDOWN",4,78,87,0
0229041520130830,20,229,3,283,75,"KICKOFF",3,215,53,"PUNT",4,22,68,0
0229041520130830,21,415,3,215,82,"PUNT",3,118,65,"PUNT",4,17,97,0
0229041520130830,22,229,3,118,83,"PUNT",3,70,95,"FUMBLE",2,-12,48,0
0229041520130830,23,415,3,70,4,"FUMBLE",3,66,0,"TOUCHDOWN",1,4,4,1
0229041520130830,24,229,3,66,85,"KICKOFF",4,827,67,"PUNT",5,18,139,0
0229041520130830,25,415,4,827,66,"PUNT",4,696,73,"PUNT",3,-7,131,0
0229041520130830,26,229,4,696,59,"PUNT",4,584,51,"PUNT",3,8,112,0
0229041520130830,27,415,4,584,58,"PUNT",4,344,1,"DOWNS",9,57,240,1
0229041520130830,28,229,4,344,99,"DOWNS",4,6,25,"DOWNS",16,74,338,0
0229041520130830,29,415,4,6,74,"DOWNS",4,0,76,"END OF HALF",1,-2,6,0
0774041620130830,1,416,1,900,73,"KICKOFF",1,624,41,"PUNT",7,32,276,0
0774041620130830,2,774,1,624,90,"PUNT",1,554,86,"PUNT",3,4,70,0
0774041620130830,3,416,1,554,55,"PUNT",1,519,48,"PUNT",3,7,35,0
0774041620130830,4,774,1,519,91,"PUNT",1,387,80,"INTERCEPTION",6,11,132,0
0774041620130830,5,774,1,383,79,"KICKOFF",1,288,81,"PUNT",3,-2,95,0
0774041620130830,6,416,1,288,57,"PUNT",1,159,53,"PUNT",5,4,129,0
0774041620130830,7,774,1,159,85,"PUNT",1,95,67,"INTERCEPTION",4,18,64,0
0774041620130830,8,416,1,95,63,"INTERCEPTION",2,880,46,"PUNT",6,17,115,0
0774041620130830,9,774,2,880,80,"PUNT",2,841,76,"PUNT",3,4,39,0
0774041620130830,10,416,2,841,81,"PUNT",2,691,64,"PUNT",6,17,150,0
0774041620130830,11,774,2,691,70,"PUNT",2,610,41,"PUNT",7,29,81,0
0774041620130830,12,416,2,610,80,"PUNT",2,463,76,"PUNT",3,4,147,0
0774041620130830,13,774,2,463,59,"PUNT",2,374,0,"TOUCHDOWN",4,59,89,1
0774041620130830,14,416,2,368,83,"KICKOFF",2,192,60,"PUNT",6,23,176,0
