"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Fair Catch","Touchback","Downed","Out Of Bounds","Onside","Onside Success"
0504031120130831,1,504,1028298,1,65,0,0,0,0,0,0
0504031120130831,21,504,1028298,1,65,0,0,0,0,0,0
0504031120130831,30,311,1039750,1,65,0,0,0,0,0,0
0504031120130831,41,504,1028298,1,62,0,0,0,0,0,0
0504031120130831,61,504,1028298,1,61,0,0,0,0,0,0
0504031120130831,77,311,1039750,1,65,0,1,0,0,0,0
0504031120130831,95,311,1039750,1,65,0,1,0,0,0,0
0504031120130831,117,311,1039750,1,61,0,0,0,0,0,0
0504031120130831,123,311,1039750,1,65,0,1,0,0,0,0
0504031120130831,143,504,1028298,1,60,0,0,0,0,0,0
0503031220130831,1,503,1040827,1,52,0,0,0,0,0,0
0503031220130831,27,503,1040827,1,65,0,0,0,0,0,0
0503031220130831,40,503,1040827,1,65,0,0,0,0,0,0
0503031220130831,54,312,1036825,1,65,0,1,0,0,0,0
0503031220130831,73,312,1036825,1,65,0,1,0,0,0,0
0503031220130831,84,312,1036825,1,65,0,1,0,0,0,0
0503031220130831,95,503,1040827,1,65,0,1,0,0,0,0
0503031220130831,107,312,1036825,1,65,0,1,0,0,0,0
0503031220130831,112,312,1036825,1,65,0,0,0,0,0,0
0503031220130831,160,503,1040827,1,50,0,0,0,0,0,0
0503031220130831,190,312,1036825,1,65,0,1,0,0,0,0
0503031220130831,199,503,1040827,1,65,0,0,0,0,0,0
0503031220130831,219,503,1040827,1,37,0,0,0,0,0,0
0414038820130831,1,388,1032506,1,63,0,0,0,0,0,0
0414038820130831,21,414,1032635,1,49,0,0,0,0,0,0
0414038820130831,49,388,1055843,1,62,0,0,0,0,0,0
0414038820130831,68,388,1055843,1,65,0,1,0,0,0,0
0414038820130831,77,414,1032635,1,65,0,1,0,0,0,0
0414038820130831,97,414,1032635,1,63,0,0,0,0,0,0
0414038820130831,107,388,1055843,1,65,0,1,0,0,0,0
0414038820130831,124,388,1055843,1,65,0,1,0,0,0,0
0414038820130831,139,388,1055843,1,65,0,1,0,0,0,0
0414038820130831,159,388,1055843,1,65,0,0,0,0,0,0
0414038820130831,171,388,1055843,1,65,0,1,0,0,0,0
0414038820130831,175,388,1055843,1,65,0,1,0,0,0,0
0231039220130831,1,231,1047123,1,57,0,0,0,0,0,0
0231039220130831,10,392,1047839,1,65,0,0,0,0,0,0
0231039220130831,15,392,1047839,1,65,0,0,0,0,0,0
0231039220130831,24,231,1047123,1,65,0,0,0,0,0,0
0231039220130831,31,392,1047839,1,63,0,0,0,0,0,0
0231039220130831,45,392,1047839,1,65,0,1,0,0,0,0
0231039220130831,64,231,1047123,1,62,0,0,0,0,0,0
0231039220130831,68,392,1047839,1,52,0,0,0,0,0,0
0231039220130831,78,392,1047839,1,59,0,0,0,0,0,0
0231039220130831,93,392,1047839,1,65,0,1,0,0,0,0
0231039220130831,101,392,1047839,1,65,0,1,0,0,0,0
0231039220130831,149,392,1047839,1,65,0,0,0,0,0,0
0129041820130831,1,418,1040301,1,65,0,1,0,0,0,0
0129041820130831,8,418,1040301,1,65,0,1,0,0,0,0
0129041820130831,20,129,1023552,1,64,0,0,0,0,0,0
0129041820130831,28,418,1040301,1,65,0,0,0,0,0,0
0129041820130831,48,418,1040301,1,64,0,0,0,0,0,0
0129041820130831,71,129,1023552,1,65,0,0,0,0,0,0
0129041820130831,85,418,1040301,1,65,0,0,0,0,0,0
0129041820130831,96,418,1040301,1,65,0,0,0,0,0,0
0129041820130831,98,129,1023552,1,61,0,0,0,0,0,0
0129041820130831,106,418,1040301,1,62,0,0,0,0,0,0
0129041820130831,122,418,1040301,1,65,0,1,0,0,0,0
0129041820130831,136,418,1040301,1,65,0,1,0,0,0,0
0129041820130831,145,129,1023552,1,57,0,0,0,0,0,0
0129041820130831,156,418,1040301,1,65,0,1,0,0,0,0
0454043420130831,1,454,1051475,1,65,0,1,0,0,0,0
0454043420130831,14,454,1051475,1,65,0,1,0,0,0,0
0454043420130831,20,434,1040484,1,65,0,1,0,0,0,0
0454043420130831,34,434,1040484,1,64,0,0,0,0,0,0
0454043420130831,51,454,1051475,1,62,0,0,0,0,0,0
0454043420130831,83,434,1040484,1,65,0,1,0,0,0,0
0454043420130831,105,434,1040484,1,65,0,1,0,0,0,0
0454043420130831,131,434,1040484,1,65,0,1,0,0,0,0
0454043420130831,140,434,1040484,1,65,0,1,0,0,0,0
0454043420130831,155,434,1040484,1,65,0,1,0,0,0,0
0454043420130831,169,434,1040484,1,65,0,1,0,0,0,0
0454043420130831,186,434,1040484,1,65,0,1,0,0,0,0
0811046320130831,1,463,1040538,1,65,0,1,0,0,0,0
0811046320130831,23,811,1050496,1,64,0,0,0,0,0,0
0811046320130831,34,463,1040538,1,65,0,1,0,0,0,0
0811046320130831,47,463,1040538,1,65,0,1,0,0,0,0
0811046320130831,67,811,1050496,1,65,0,1,0,0,0,0
0811046320130831,85,463,1040538,1,65,0,0,0,0,0,0
0811046320130831,105,811,1050496,1,65,0,0,0,0,0,0
0811046320130831,112,463,1040538,1,61,0,0,0,0,0,0
0811046320130831,139,463,1040538,1,65,0,0,0,0,0,0
0811046320130831,149,811,1050496,1,47,0,0,0,0,0,0
0811046320130831,164,463,1040538,1,65,0,1,0,0,0,0
0811046320130831,184,811,1050496,1,30,1,0,0,0,0,0
0811046320130831,196,811,1050496,0,8,0,0,0,1,1,0
0706047320130831,1,706,1049787,1,65,0,0,0,0,0,0
0706047320130831,14,473,1033144,1,65,0,1,0,0,0,0
0706047320130831,53,473,1033144,1,65,0,1,0,0,0,0
0706047320130831,77,706,1049787,1,65,0,1,0,0,0,0
0706047320130831,86,473,1033144,1,65,0,1,0,0,0,0
0706047320130831,95,706,1049787,1,59,0,0,0,0,0,0
0706047320130831,152,706,1049787,1,65,0,1,0,0,0,0
0366049020130831,1,366,1055788,1,50,0,0,0,1,0,0
0366049020130831,10,490,1040714,1,65,0,1,0,0,0,0
0366049020130831,21,490,1040714,1,65,0,1,0,0,0,0
0366049020130831,68,490,1040714,1,65,0,1,0,0,0,0
0366049020130831,95,490,1040714,1,65,0,1,0,0,0,0
0366049020130831,104,366,1055788,1,55,0,0,0,0,0,0
0366049020130831,106,490,1040714,1,65,0,0,0,0,0,0
0366049020130831,147,490,1040714,1,61,0,0,0,0,0,0
0366049020130831,155,366,1055788,1,63,0,0,0,0,0,0
0366049020130831,165,490,1040714,1,65,0,1,0,0,0,0
0366049020130831,176,490,1040714,1,65,0,1,0,0,0,0
0366049020130831,185,490,1040714,1,65,0,1,0,0,0,0
0295049720130831,1,497,1033185,1,65,0,1,0,0,0,0
0295049720130831,9,295,1055403,0,20,0,0,0,0,1,1
0295049720130831,28,497,1033185,1,65,0,1,0,0,0,0
0295049720130831,38,497,1033185,1,65,0,0,0,0,0,0
0295049720130831,76,497,1033185,1,60,0,0,0,0,0,0
0295049720130831,91,497,1033185,1,65,0,1,0,0,0,0
0295049720130831,101,295,1055403,1,64,0,0,0,0,0,0
0295049720130831,135,497,1033185,1,63,0,0,0,0,0,0
0295049720130831,155,497,1033185,1,65,0,1,0,0,0,0
0690051320130831,1,690,1057482,1,63,0,0,0,0,0,0
0690051320130831,7,513,1040885,1,65,0,0,0,0,0,0
0690051320130831,17,513,1040885,1,65,0,1,0,0,0,0
0690051320130831,91,690,1057482,1,50,0,0,0,0,0,0
0690051320130831,94,513,1040885,1,65,0,0,0,0,0,0
0690051320130831,101,513,1040885,1,63,0,0,0,0,0,0
0690051320130831,126,513,1040885,1,65,0,1,0,0,0,0
0086051820130831,1,518,1033336,1,65,0,1,0,0,0,0
0086051820130831,19,518,1033336,1,57,0,0,0,0,0,0
0086051820130831,32,518,1033336,1,65,0,0,0,0,0,0
0086051820130831,53,518,1033336,1,61,0,0,0,0,0,0
0086051820130831,75,86,1031341,1,43,0,0,0,0,0,0
0086051820130831,83,86,1038877,1,53,0,0,0,0,0,0
0086051820130831,86,518,1033336,1,58,0,0,0,0,0,0
0086051820130831,106,86,1038877,1,65,0,1,0,0,0,0
0086051820130831,119,86,1038877,1,64,0,0,0,0,0,0
0086051820130831,136,518,1033336,1,55,0,0,0,0,0,0
0086051820130831,165,518,1033336,1,62,0,0,0,0,0,0
0430052120130831,1,521,1031424,1,61,0,0,0,0,0,0
0430052120130831,16,430,1048185,1,62,0,0,0,0,0,0
0430052120130831,82,521,1031424,1,65,0,0,0,0,0,0
0430052120130831,94,430,1048185,1,64,0,0,0,0,0,0
0430052120130831,107,521,1031424,1,48,0,0,0,0,0,0
0430052120130831,143,521,1031424,1,65,0,0,0,0,0,0
0498052220130831,1,498,1040792,1,65,0,1,0,0,0,0
0498052220130831,59,522,1048820,1,65,0,1,0,0,0,0
0498052220130831,82,522,1048820,1,65,0,1,0,0,0,0
0498052220130831,99,522,1048820,1,65,0,1,0,0,0,0
0498052220130831,101,522,1048820,1,65,0,1,0,0,0,0
0498052220130831,114,522,1048820,1,65,0,1,0,0,0,0
0498052220130831,135,522,1048820,1,65,0,1,0,0,0,0
0498052220130831,144,522,1048820,1,65,0,1,0,0,0,0
0207052820130831,1,528,1041050,1,65,0,1,0,0,0,0
0207052820130831,14,207,1028973,1,63,0,0,0,0,0,0
0207052820130831,24,528,1041050,1,65,0,1,0,0,0,0
0207052820130831,37,207,1028973,1,65,0,0,0,0,0,0
0207052820130831,47,207,1028973,1,65,0,0,0,0,0,0
0207052820130831,58,528,1041050,1,64,0,0,0,0,0,0
0207052820130831,64,207,1028973,1,65,0,0,0,0,0,0
0207052820130831,71,528,1041050,1,59,0,0,0,0,0,0
0207052820130831,76,207,1028973,1,65,0,1,0,0,0,0
0207052820130831,92,207,1028973,1,47,0,0,0,0,0,0
0207052820130831,99,207,1028973,1,65,0,0,0,0,0,0
0207052820130831,111,528,1041050,1,56,0,0,0,0,0,0
0207052820130831,127,528,1041050,1,36,0,0,0,0,0,0
0207052820130831,141,207,1028973,1,65,0,1,0,0,0,0
0207052820130831,150,528,1041050,1,65,0,1,0,0,0,0
0207052820130831,159,207,1028973,1,59,0,0,0,0,0,0
0207052820130831,173,528,1041050,1,65,0,1,0,0,0,0
0207052820130831,191,207,1028973,1,55,0,0,0,0,0,0
0483052920130831,1,483,1035577,1,41,0,0,0,0,0,0
0483052920130831,9,529,1056915,1,60,0,0,0,0,0,0
0483052920130831,23,529,1056915,1,61,0,0,0,0,0,0
0483052920130831,39,529,1056915,1,59,0,0,0,0,0,0
0483052920130831,45,529,1056915,1,63,0,0,0,1,0,0
0483052920130831,63,483,1035577,1,49,0,0,0,0,0,0
0483052920130831,71,529,1056915,1,65,0,1,0,0,0,0
0483052920130831,89,529,1056915,1,64,0,0,0,0,0,0
0483052920130831,111,529,1056915,1,64,0,0,0,0,0,0
0483052920130831,153,529,1056915,1,65,0,0,0,0,0,0
0483052920130831,172,529,1056915,1,60,0,0,0,1,0,0
0483052920130831,187,529,1056915,1,65,0,0,0,0,0,0
0483052920130831,200,529,1056915,1,64,0,0,0,0,0,0
0201062620130831,1,201,1052190,1,41,0,0,0,0,0,0
0201062620130831,7,626,1049070,1,56,0,0,0,0,0,0
0201062620130831,17,201,1044383,1,39,0,0,0,0,0,0
0201062620130831,23,626,1049070,1,65,0,1,0,0,0,0
0201062620130831,41,626,1049070,1,65,0,1,0,0,0,0
0201062620130831,68,201,1052190,1,24,0,0,1,0,0,0
0201062620130831,102,201,1044383,1,35,0,0,0,0,0,0
0201062620130831,122,626,1049070,1,62,0,0,0,0,0,0
0201062620130831,124,626,1049070,1,65,0,0,0,0,0,0
0201062620130831,138,626,1049070,1,65,0,1,0,0,0,0
0201062620130831,152,201,1052190,1,40,0,0,0,0,0,0
0201062620130831,181,201,1052190,1,44,0,0,0,0,0,0
0201062620130831,215,201,1044383,1,55,0,0,0,0,0,0
0402065120130831,1,651,1033846,1,65,0,1,0,0,0,0
0402065120130831,9,651,1033846,1,65,0,0,0,0,0,0
0402065120130831,23,651,1033846,1,70,0,0,0,0,0,0
0402065120130831,55,402,1050604,1,65,0,0,0,0,0,0
0402065120130831,59,402,1050604,1,65,0,1,0,0,0,0
0402065120130831,69,402,1050604,1,65,0,0,0,0,0,0
0402065120130831,79,402,1050604,1,65,0,1,0,0,0,0
0402065120130831,92,402,1050604,1,48,0,0,0,0,0,0
0402065120130831,93,402,1050604,1,65,0,1,0,0,0,0
0402065120130831,101,402,1050604,1,62,0,0,0,0,0,0
0402065120130831,107,651,1033846,1,65,0,1,0,0,0,0
0402065120130831,123,402,1050604,1,65,0,0,0,0,0,0
0402065120130831,140,651,1033846,1,64,0,0,0,0,0,0
0402065120130831,144,402,1050604,1,61,0,0,0,0,0,0
0402065120130831,162,402,1050604,1,39,1,0,0,0,0,0
0670066420130831,1,670,1043910,1,65,0,1,0,0,0,0
0670066420130831,13,670,1043910,1,65,0,0,0,0,0,0
0670066420130831,61,670,1043910,1,65,0,0,0,0,0,0
0670066420130831,91,664,1033925,1,39,0,0,0,0,0,0
0670066420130831,93,664,1033925,1,65,0,1,0,0,0,0
0670066420130831,125,670,1043910,1,74,0,0,0,0,0,0
0670066420130831,130,664,1033925,1,65,0,0,0,0,0,0
0670066420130831,156,664,1033925,1,65,0,1,0,0,0,0
0670066420130831,166,670,1043910,1,62,0,0,0,0,0,0
0539068820130831,1,688,1049442,1,61,0,0,0,0,0,0
0539068820130831,47,688,1049442,1,65,0,0,0,0,0,0
0539068820130831,72,539,1041149,1,65,0,1,0,0,0,0
0539068820130831,88,539,1041149,1,65,0,1,0,0,0,0
0539068820130831,94,539,1041149,1,65,0,1,0,0,0,0
0539068820130831,109,539,1041149,1,65,0,0,0,0,0,0
0539068820130831,113,688,1049442,1,65,0,0,0,0,0,0
0539068820130831,150,539,1041149,1,65,0,1,0,0,0,0
0539068820130831,159,539,1041149,1,65,0,0,0,0,0,0
0539068820130831,175,688,1049442,1,65,0,1,0,0,0,0
0043069420130831,1,694,1034090,1,65,0,1,0,0,0,0
0043069420130831,11,694,1034090,1,65,0,0,0,0,0,0
0043069420130831,18,694,1034090,1,65,0,0,0,0,0,0
0043069420130831,32,694,1034090,1,65,0,0,0,0,0,0
0043069420130831,49,694,1034090,1,63,0,0,0,0,0,0
0043069420130831,72,694,1034090,1,65,0,0,0,0,0,0
0043069420130831,92,694,1034090,1,35,0,0,1,0,0,0
0043069420130831,96,43,1051027,1,65,0,0,0,0,0,0
0043069420130831,101,694,1034090,1,61,0,0,0,0,0,0
0574069720130831,1,574,1025817,1,65,0,1,0,0,0,0
0574069720130831,14,574,1025817,1,65,0,0,0,0,0,0
0574069720130831,26,697,1041732,1,60,0,0,0,0,0,0
0574069720130831,33,574,1025817,1,65,0,0,0,0,0,0
0574069720130831,67,697,1041732,1,58,1,0,0,0,0,0
0574069720130831,80,697,1041732,1,63,0,0,0,0,0,0
0574069720130831,99,697,1041732,1,65,0,1,0,0,0,0
0574069720130831,113,574,1025817,1,60,0,0,0,0,0,0
0574069720130831,115,697,1041732,1,65,0,1,0,0,0,0
0574069720130831,124,697,1041732,1,65,0,1,0,0,0,0
0574069720130831,134,697,1041732,1,65,0,1,0,0,0,0
0574069720130831,163,574,1025817,1,65,0,0,0,0,0,0
0574069720130831,171,697,1041732,1,60,0,0,0,0,0,0
0574069720130831,184,697,1041732,1,60,0,0,0,0,0,0
0574069720130831,203,574,1025817,1,65,0,1,0,0,0,0
0365069820130831,1,698,1049570,1,65,0,1,0,0,0,0
0365069820130831,15,365,1039975,1,65,0,0,0,0,0,0
0365069820130831,20,365,1039975,1,65,0,1,0,0,0,0
0365069820130831,39,698,1049570,1,65,0,0,0,0,0,0
0365069820130831,49,365,1039975,1,65,0,0,0,0,0,0
0365069820130831,51,698,1049570,1,65,0,0,0,0,0,0
0365069820130831,100,365,1039975,1,58,0,0,0,0,0,0
0365069820130831,107,365,1039975,1,63,0,0,0,0,0,0
0365069820130831,120,698,1049570,1,65,0,0,0,0,0,0
0365069820130831,136,365,1039975,1,65,0,0,0,0,0,0
0365069820130831,154,698,1049570,1,65,0,1,0,0,0,0
0365069820130831,169,698,1049570,1,65,0,0,0,0,0,0
0365069820130831,174,365,1039975,1,65,0,1,0,0,0,0
0472070320130831,1,703,1049637,1,65,0,1,0,0,0,0
0472070320130831,77,472,1053852,1,45,0,0,0,0,0,0
0472070320130831,81,703,1049637,1,62,0,0,0,0,0,0
0472070320130831,91,703,1049637,1,64,0,0,0,0,0,0
0472070320130831,97,472,1053852,0,18,0,0,0,0,1,0
0472070320130831,105,703,1049637,1,63,0,0,0,0,0,0
0472070320130831,115,703,1049637,1,65,0,0,0,0,0,0
0472070320130831,124,703,1049637,1,65,0,0,0,0,0,0
0472070320130831,157,703,1049637,1,65,0,1,0,0,0,0
0472070320130831,182,703,1049637,1,65,0,1,0,0,0,0
0472070320130831,198,703,1049645,1,60,0,0,0,0,0,0
0009071620130831,1,9,1038477,1,64,0,0,0,0,0,0
0009071620130831,11,716,1049838,1,58,0,0,0,0,0,0
0009071620130831,24,9,1038477,1,65,0,1,0,0,0,0
0009071620130831,33,9,1038477,1,50,0,1,0,0,0,0
0009071620130831,92,716,1049838,1,65,0,0,0,0,0,0
0009071620130831,114,716,1049838,1,62,0,0,0,0,0,0
0009071620130831,116,9,1038477,0,11,0,0,0,0,1,0
0009071620130831,126,716,1049838,1,60,0,0,0,0,0,0
0009071620130831,131,9,1038477,1,65,0,0,0,0,0,0
0009071620130831,146,716,1049838,1,55,0,0,0,0,0,0
0009071620130831,176,716,1041934,1,63,0,0,0,0,0,0
0153072120130831,1,153,1058587,1,65,0,1,0,0,0,0
0153072120130831,27,153,1058587,1,65,0,1,0,0,0,0
0153072120130831,51,721,1045007,1,73,0,0,0,0,0,0
0153072120130831,74,721,1045007,1,65,0,1,0,0,0,0
0153072120130831,89,721,1045007,1,65,0,1,0,0,0,0
0153072120130831,96,721,1045007,1,65,0,1,0,0,0,0
0153072120130831,122,721,1045007,1,65,0,1,0,0,0,0
0153072120130831,140,721,1045007,1,65,0,1,0,0,0,0
0153072120130831,165,721,1057942,1,65,0,0,0,0,0,0
0153072120130831,180,153,1058587,1,65,0,1,0,0,0,0
0008074220130831,1,8,1030863,1,62,0,0,0,0,0,0
0008074220130831,7,8,1030863,1,63,0,0,0,0,0,0
0008074220130831,42,8,1030863,1,56,0,0,0,0,0,0
0008074220130831,45,742,1058149,1,65,0,1,0,0,0,0
0008074220130831,53,8,1046189,1,58,0,0,0,0,0,0
0008074220130831,81,742,1058149,1,59,0,0,0,0,0,0
0008074220130831,83,8,1046189,1,65,0,0,0,0,0,0
0008074220130831,93,742,1058149,1,65,0,0,0,0,0,0
0008074220130831,126,8,1046189,1,65,0,0,0,0,0,0
0077074620130831,1,77,1015667,1,63,0,0,0,0,0,0
0077074620130831,77,77,1015667,1,61,0,0,0,0,0,0
0077074620130831,100,746,1042314,1,57,0,0,0,0,0,0
0077074620130831,112,746,1042314,1,65,0,0,0,0,0,0
0077074620130831,151,77,1015667,1,60,0,0,0,0,0,0
0077074620130831,189,77,1015667,1,57,0,0,0,0,0,0
0077074620130831,195,77,1015667,1,63,0,0,0,0,0,0
0077074620130831,206,746,1042314,1,65,0,0,0,0,0,0
0066075620130831,1,66,1031180,1,65,0,1,0,0,0,0
0066075620130831,27,756,1058299,1,65,0,0,0,0,0,0
0066075620130831,67,756,1058299,1,65,0,1,0,0,0,0
0066075620130831,97,66,1031180,1,56,0,0,0,0,0,0
0066075620130831,104,756,1058299,1,65,0,1,0,0,0,0
0066075620130831,123,66,1031180,1,59,0,0,0,0,0,0
0066075620130831,130,756,1058299,1,65,0,0,0,0,0,0
0066075620130831,153,756,1058299,1,65,0,0,0,0,0,0
0066075620130831,175,756,1058299,1,60,0,0,0,0,0,0
0066075620130831,189,756,1058299,1,65,0,0,0,0,0,0
0786076820130831,1,768,1042488,1,65,0,1,0,0,0,0
0786076820130831,15,768,1042488,1,65,0,1,0,0,0,0
0786076820130831,37,786,1038174,1,65,0,0,0,0,0,0
0786076820130831,61,786,1038174,1,65,0,0,0,0,0,0
0786076820130831,91,786,1038174,1,65,0,1,0,0,0,0
0786076820130831,93,786,1038174,1,65,0,1,0,0,0,0
0786076820130831,109,768,1042488,1,64,0,0,0,0,0,0
0786076820130831,124,768,1042488,1,64,0,0,0,0,0,0
0786076820130831,162,768,1042488,1,64,0,0,0,0,0,0
0334077220130831,1,334,1032385,1,65,0,1,0,0,0,0
0334077220130831,12,772,1034995,1,62,0,0,0,0,0,0
0334077220130831,32,334,1032385,1,65,0,0,0,0,0,0
0334077220130831,47,772,1034995,1,65,0,1,0,0,0,0
0334077220130831,53,334,1032385,1,65,0,1,0,0,0,0
0334077220130831,65,772,1034995,1,65,0,1,0,0,0,0
0334077220130831,81,334,1032385,1,65,0,0,0,0,0,0
0334077220130831,103,772,1034995,1,65,0,0,0,0,0,0
0334077220130831,133,772,1034995,1,65,0,0,0,0,0,0
0334077220130831,144,772,1034995,1,65,0,1,0,0,0,0
0334077220130831,158,334,1032385,1,65,0,1,0,0,0,0
0334077220130831,183,334,1032385,0,7,0,0,0,1,1,0
0400079620130831,1,400,1027912,1,63,0,0,0,0,0,0
0400079620130831,8,796,1035064,1,65,0,1,0,0,0,0
0400079620130831,37,796,1035064,1,65,0,0,0,0,0,0
0400079620130831,72,796,1035064,1,62,0,0,0,0,0,0
0400079620130831,85,796,1035064,1,67,0,0,0,0,0,0
0400079620130831,92,796,1035064,1,65,0,0,0,0,0,0
0400079620130831,102,796,1035064,1,65,0,1,0,0,0,0
0400079620130831,118,796,1035064,1,65,0,0,0,0,0,0
0400079620130831,132,796,1035064,1,65,0,0,0,0,0,0
0157015620130901,1,157,1039197,1,65,0,1,0,0,0,0
0157015620130901,10,157,1039197,1,65,0,1,0,0,0,0
0157015620130901,47,157,1039197,1,64,0,0,0,0,0,0
0157015620130901,53,156,1045394,1,65,0,1,0,0,0,0
0157015620130901,85,157,1039197,1,63,0,0,0,0,0,0
0157015620130901,96,156,1045394,1,65,0,1,0,0,0,0
0157015620130901,106,156,1045394,1,65,0,0,0,0,0,0
0157015620130901,112,156,1045394,1,65,0,1,0,0,0,0
0157015620130901,138,157,1039197,1,65,0,0,0,0,0,0
0157015620130901,143,156,1045394,1,65,0,1,0,0,0,0
0157015620130901,159,157,1039197,1,54,0,0,0,0,0,0
0157015620130901,165,157,1039197,1,20,0,0,0,0,0,0
0157015620130901,187,156,1045394,1,65,0,1,0,0,0,0
0157015620130901,191,157,1039197,1,65,0,0,0,0,0,0
0519036720130901,1,519,1041004,1,65,0,0,0,0,0,0
0519036720130901,13,367,1040048,1,63,0,0,0,1,0,0
0519036720130901,27,367,1040048,1,65,0,0,0,0,0,0
0519036720130901,45,367,1040048,1,65,0,1,0,0,0,0
0519036720130901,74,367,1040048,1,58,0,0,0,1,0,0
0519036720130901,86,367,1047781,1,65,0,0,0,0,0,0
0519036720130901,99,367,1047781,1,63,0,0,0,0,0,0
0519036720130901,112,367,1047781,1,65,0,0,0,0,0,0
0519036720130901,135,519,1041004,1,59,0,0,0,0,0,0
0519036720130901,143,367,1040035,1,61,0,0,0,0,0,0
0234054520130902,1,234,1047146,1,60,0,0,0,0,0,0
0234054520130902,12,545,1056980,1,64,0,0,0,0,0,0
0234054520130902,30,234,1047146,1,50,0,1,0,0,0,0
0234054520130902,46,234,1047146,1,62,0,0,0,0,0,0
0234054520130902,59,545,1056980,1,60,0,0,0,0,0,0
0234054520130902,76,234,1047146,1,61,0,0,0,0,0,0
0234054520130902,86,234,1047146,1,64,0,0,0,0,0,0
0234054520130902,89,545,1056980,1,65,0,0,0,0,0,0
0234054520130902,100,234,1047146,1,59,0,0,0,0,0,0
0234054520130902,114,545,1056980,1,65,0,1,0,0,0,0
0234054520130902,125,234,1047146,1,58,0,0,0,0,0,0
0234054520130902,141,234,1047146,1,65,0,0,0,0,0,0
0102002820130905,1,28,1030920,1,65,0,1,0,0,0,0
0102002820130905,32,28,1030920,1,65,0,1,0,0,0,0
0102002820130905,44,28,1030920,1,65,0,1,0,0,0,0
0102002820130905,55,28,1030920,1,64,0,0,0,0,0,0
0102002820130905,67,28,1030920,1,65,0,1,0,0,0,0
0102002820130905,77,28,1030920,1,65,0,1,0,0,0,0
0102002820130905,93,28,1030920,1,65,0,1,0,0,0,0
0102002820130905,106,102,1050547,1,62,0,0,0,0,0,0
0102002820130905,121,28,1030920,1,65,0,1,0,0,0,0
0102002820130905,131,28,1030920,1,65,0,1,0,0,0,0
0102002820130905,155,28,1030920,1,65,0,1,0,0,0,0
0229019620130905,1,229,1047079,1,65,0,0,0,0,0,0
0229019620130905,16,196,1039256,1,64,0,0,0,0,0,0
0229019620130905,36,229,1047079,1,65,0,1,0,0,0,0
0229019620130905,52,229,1047079,1,62,0,0,0,0,0,0
0229019620130905,58,196,1039256,1,65,0,1,0,0,0,0
0229019620130905,64,196,1039256,1,63,0,0,0,0,0,0
0229019620130905,94,196,1039256,1,65,0,1,0,0,0,0
0229019620130905,110,196,1039256,1,65,0,0,0,0,0,0
0229019620130905,133,196,1039256,1,65,0,1,0,0,0,0
0229019620130905,178,229,1047079,1,42,0,0,0,1,0,0
0749006720130906,1,67,1023275,1,65,0,1,0,0,0,0
0749006720130906,7,67,1023275,1,65,0,1,0,0,0,0
0749006720130906,31,749,1042350,1,50,0,0,0,0,0,0
0749006720130906,37,67,1023275,1,65,0,1,0,0,0,0
0749006720130906,42,67,1023275,1,65,0,0,0,0,0,0
0749006720130906,94,749,1042350,1,59,0,0,0,0,0,0
0749006720130906,127,67,1023275,1,65,0,1,0,0,0,0
0749006720130906,144,749,1042350,1,56,0,0,0,0,0,0
0128023120130906,1,231,1047123,1,60,0,0,0,0,0,0
0128023120130906,24,128,1039022,1,64,0,0,0,0,0,0
0128023120130906,44,128,1039022,1,65,0,1,0,0,0,0
0128023120130906,59,128,1039022,1,65,0,1,0,0,0,0
0128023120130906,73,128,1039022,1,65,0,1,0,0,0,0
0128023120130906,89,128,1039022,1,65,0,1,0,0,0,0
0128023120130906,110,128,1039022,1,65,0,1,0,0,0,0
0128023120130906,124,128,1039022,1,65,0,1,0,0,0,0
0317000520130907,1,5,1038375,1,65,0,1,0,0,0,0
0317000520130907,18,317,1053160,0,37,0,0,0,0,1,1
0317000520130907,25,317,1053160,1,52,0,0,0,0,0,0
0317000520130907,64,5,1038376,1,65,0,0,0,0,0,0
0317000520130907,91,5,1038376,1,44,0,0,0,0,0,0
0317000520130907,98,317,1053160,1,53,0,0,0,0,0,0
0317000520130907,123,317,1053160,1,37,1,0,0,0,0,0
0317000520130907,129,5,1038375,1,68,0,0,0,0,0,0
0317000520130907,138,317,1053160,1,41,0,0,0,1,0,0
0317000520130907,144,5,1038375,1,64,0,0,0,0,0,0
0317000520130907,154,317,1053160,1,-35,0,1,0,0,0,0
0317000520130907,174,5,1038375,1,61,0,0,0,0,0,0
0317000520130907,184,317,1053160,1,65,0,1,0,0,0,0
0625003120130907,1,625,1046100,1,65,0,1,0,0,0,0
0625003120130907,9,31,1031019,1,65,0,1,0,0,0,0
0625003120130907,23,31,1031019,1,65,0,1,0,0,0,0
0625003120130907,40,625,1046100,1,64,0,0,0,0,0,0
0625003120130907,51,31,1031019,1,65,0,1,0,0,0,0
0625003120130907,82,31,1031019,1,65,0,1,0,0,0,0
0625003120130907,95,625,1046100,1,65,0,0,0,0,0,0
0625003120130907,117,625,1046100,1,65,0,1,0,0,0,0
0625003120130907,134,31,1031019,1,65,0,0,0,0,0,0
0625003120130907,146,31,1031019,1,80,0,1,0,0,0,0
0030003720130907,1,30,1031008,1,65,0,0,0,0,0,0
0030003720130907,15,37,1031074,1,65,0,1,0,0,0,0
0030003720130907,31,30,1031008,1,64,0,0,0,0,0,0
